customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag
7824-PANSQ,Male,f,f,f,58,t,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),80.65,4807.35,f
8042-JVNFH,Male,f,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Mailed check,71.35,71.35,t
9648-BCHKM,Female,f,t,t,18,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Credit card (automatic),24.65,471.35,f
2888-ADFAO,Female,f,t,t,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),21.30,1041.80,f
8707-HOEDG,Female,f,t,t,70,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,110.20,7689.80,f
3374-LXDEV,Female,f,f,f,13,t,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,f,Electronic check,89.40,1132.35,t
4072-IPYLT,Female,f,t,t,36,t,No,DSL,Yes,No,No,No,No,No,Month-to-month,f,Credit card (automatic),51.05,1815.00,f
7167-PCEYD,Male,f,f,f,67,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,19.80,1311.30,f
4936-YPJNK,Female,f,f,f,10,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.90,199.45,f
1580-BMCMR,Male,t,f,f,19,t,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,t,Electronic check,87.30,1637.30,f
4817-KEQSP,Female,f,t,t,71,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),19.85,1326.35,f
6408-WHTEF,Male,f,t,t,72,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Mailed check,89.40,6376.55,f
9251-AWQGT,Female,f,t,t,48,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.00,935.90,f
8749-CLJXC,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.05,20.05,f
7989-VCQOH,Male,f,t,t,18,t,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,f,Electronic check,83.25,1611.15,f
5049-GLYVG,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.60,20.60,t
4199-QHJNM,Male,t,t,f,67,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),102.90,6989.70,f
8882-TLVRW,Male,f,t,t,69,f,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,f,Mailed check,39.10,2779.50,f
5883-GTGVD,Male,f,f,f,19,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,99.95,1931.75,t
5135-GRQJV,Male,t,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Mailed check,114.50,8331.95,f
2384-OVPSA,Female,t,f,f,38,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.20,735.90,f
1371-WEPDS,Male,t,t,f,40,t,No,DSL,No,No,No,No,No,Yes,One year,f,Electronic check,55.80,2283.30,f
3580-GICBM,Female,f,t,t,61,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,24.20,1445.20,f
4817-QRJSX,Female,f,f,f,10,t,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),81.00,818.05,t
9730-DRTMJ,Male,f,t,f,32,t,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,t,Credit card (automatic),72.80,2333.05,f
4686-UXDML,Female,f,f,f,21,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Credit card (automatic),99.85,1992.55,f
3349-ANQNH,Female,t,f,f,59,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,t,Electronic check,99.50,5890.00,f
2398-YPMUR,Female,t,t,f,13,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.15,916.75,t
0932-YIXYU,Female,f,f,f,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),20.25,1029.80,f
7480-SPLEF,Male,f,t,t,69,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),26.00,1796.55,f
7636-XUHWW,Male,f,f,f,2,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),19.90,33.70,f
1431-CYWMH,Female,f,t,t,22,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),19.05,454.05,f
5937-EORGB,Male,t,t,f,15,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,t,Electronic check,96.50,1392.25,f
6349-JDHQP,Female,f,f,f,53,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.85,1049.60,f
5539-HIVAK,Female,t,t,f,28,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,25.70,734.60,f
5847-MXBEO,Male,f,f,f,22,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.30,475.10,f
9985-MWVIX,Female,f,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Mailed check,70.15,70.15,t
4583-PARNH,Male,t,t,f,16,t,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,t,Electronic check,91.55,1540.05,f
1116-FRYVH,Female,f,t,t,48,f,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,f,Mailed check,39.40,1978.65,f
1421-HCERK,Male,t,t,f,30,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,t,Bank transfer (automatic),105.70,3181.80,f
9633-XQABV,Female,f,f,f,3,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.25,229.70,f
0716-BQNDX,Male,t,f,f,57,t,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,f,Electronic check,93.75,5625.55,f
1265-XTECC,Female,t,t,f,68,t,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,t,Credit card (automatic),96.55,6581.90,t
1183-CANVH,Female,f,t,f,23,t,No,DSL,No,No,No,Yes,Yes,No,One year,f,Bank transfer (automatic),60.00,1347.15,f
1972-XMUWV,Female,f,t,f,65,t,No,DSL,No,No,No,Yes,Yes,No,Two year,t,Credit card (automatic),59.80,3808.20,f
8679-LZBMD,Male,f,t,f,44,t,No,Fiber optic,No,No,No,No,Yes,Yes,One year,t,Bank transfer (automatic),90.65,3974.15,f
3407-JMJQQ,Female,f,t,t,71,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),109.00,7661.80,f
6252-DFGTK,Female,f,t,f,37,t,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,f,Credit card (automatic),68.10,2479.25,f
1539-LNKHM,Female,f,f,f,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.40,266.60,f
8645-KOMJQ,Male,f,t,t,69,t,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),81.95,5601.40,f
0289-IVARM,Female,f,f,f,35,t,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,f,Electronic check,60.55,1982.60,f
9761-XUJWD,Male,f,f,f,5,t,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,t,Bank transfer (automatic),65.60,339.90,f
4057-FKCZK,Male,f,t,t,58,t,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,f,Bank transfer (automatic),82.50,4828.05,f
4291-TPNFG,Male,f,t,f,72,t,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Bank transfer (automatic),82.30,5980.55,f
6087-YPWHO,Male,f,t,f,72,t,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,f,Mailed check,68.15,4808.70,f
3090-QFUVD,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),20.30,20.30,f
2237-ZFSMY,Female,f,f,f,39,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,t,Electronic check,95.55,3692.85,t
1722-LDZJS,Male,f,t,t,53,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),20.20,1068.15,f
1818-ESQMW,Female,f,f,f,27,t,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,t,Electronic check,89.20,2383.60,f
4871-JTKJF,Female,t,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,69.65,69.65,t
1415-YFWLT,Female,t,f,f,1,t,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,89.30,89.30,t
7401-RUBNK,Female,f,t,f,18,t,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,f,Electronic check,74.80,1438.05,f
0506-YLVKJ,Male,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,20.20,917.45,f
8661-BOYNW,Female,f,t,f,72,t,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),84.40,6096.45,f
6711-VTNRE,Female,f,f,f,36,t,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,t,Electronic check,87.55,3078.10,t
4815-GBTCD,Female,f,t,f,4,f,No phone service,DSL,No,No,No,No,No,No,Month-to-month,t,Electronic check,25.15,99.95,f
2805-AUFQN,Female,f,f,f,25,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.80,475.20,f
0980-PVMRC,Female,f,t,t,40,f,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,50.85,2036.55,f
7233-DRTRF,Male,f,t,f,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.40,6444.05,f
3500-RMZLT,Female,t,f,f,15,t,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,t,Mailed check,96.30,1426.75,t
3873-NFTGI,Male,f,f,f,14,t,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),55.50,767.55,f
1162-ECVII,Male,t,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),109.75,7932.50,f
7048-GXDAY,Male,f,f,f,39,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,106.40,4040.65,f
8571-ZCMCX,Female,f,t,t,47,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),60.00,2768.65,f
1169-WCVAK,Male,f,t,f,19,t,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,t,Credit card (automatic),88.80,1672.35,f
4548-SDBKE,Female,f,f,f,5,t,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,t,Electronic check,85.20,474.80,t
8066-POXGX,Female,f,f,f,13,f,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,35.10,446.10,t
7129-CAKJW,Female,f,f,f,17,t,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,f,Bank transfer (automatic),80.05,1345.65,f
8695-ARGXZ,Male,t,t,f,34,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.55,2425.40,f
3570-YUEKJ,Female,f,f,f,42,t,No,DSL,No,Yes,No,No,No,No,Month-to-month,t,Electronic check,49.55,2077.95,f
4143-OOBWZ,Male,f,t,f,5,t,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,t,Electronic check,81.30,416.30,t
1555-HAPSU,Female,f,t,t,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),23.90,1663.50,f
1697-NVVGY,Male,t,t,f,19,t,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,f,Bank transfer (automatic),66.40,1286.05,f
7854-EKTJL,Female,f,f,t,2,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Electronic check,19.60,35.85,t
8464-EETCQ,Male,f,f,f,57,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),18.80,1094.35,f
2419-FSORS,Male,f,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,108.40,7719.50,f
8132-YPVBX,Female,f,f,f,6,t,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,t,Mailed check,85.95,514.60,f
9102-IAYHT,Female,f,t,t,17,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,85.45,1451.60,t
6754-LZUKA,Male,f,t,f,61,t,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,f,Bank transfer (automatic),80.90,4932.50,f
8099-MZPUJ,Male,f,t,t,48,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Credit card (automatic),111.80,5443.65,f
0787-LHDYT,Male,f,f,f,16,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),20.60,330.25,f
2642-DTVCO,Male,t,f,f,9,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,85.05,746.50,t
0374-IOEGQ,Female,f,f,f,3,t,No,DSL,No,No,No,No,No,No,Month-to-month,f,Electronic check,44.60,122.70,f
4361-JEIVL,Male,f,f,t,1,t,No,DSL,No,No,No,No,No,No,Month-to-month,t,Electronic check,44.40,44.40,t
3197-NNYNB,Male,f,f,f,65,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),105.10,6631.85,f
3396-DKDEL,Female,f,t,t,70,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),115.15,8250.00,f
1752-OZXFY,Male,f,t,f,60,t,No,DSL,Yes,No,No,No,Yes,No,One year,t,Mailed check,59.80,3561.15,f
9066-QRSDU,Female,f,t,f,69,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Electronic check,26.30,1763.55,f
9112-WSNPU,Female,t,f,f,35,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Electronic check,70.55,2419.00,f
9867-NNXLC,Female,f,f,f,22,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.05,470.20,f
5321-NTRKC,Male,f,t,t,66,t,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,f,Bank transfer (automatic),79.85,5234.95,f
1363-TXLSL,Male,t,t,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.30,70.30,t
9507-EXLTT,Female,f,t,f,1,t,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,t,Bank transfer (automatic),79.35,79.35,t
3161-GETRM,Male,f,t,t,34,t,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,t,Credit card (automatic),90.05,3097.00,f
0402-OAMEN,Female,f,t,t,72,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),24.45,1709.10,f
6933-VLYFX,Male,f,t,t,31,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,f,Electronic check,59.95,1848.80,f
6754-WKSHP,Male,f,f,t,30,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),25.35,723.30,f
9846-GKXAS,Female,f,f,f,9,t,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),90.80,809.75,t
6017-PPLPX,Male,f,t,t,20,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.45,1470.95,t
4976-LNFVV,Male,t,t,f,19,f,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,t,Credit card (automatic),34.30,577.15,f
5055-MGMGF,Female,f,t,f,65,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.05,6914.95,f
4641-FROLU,Female,f,t,t,30,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.30,602.90,f
2862-JVEOY,Male,f,f,f,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.15,124.40,f
2969-QWUBZ,Female,f,f,f,2,f,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,f,Electronic check,51.40,96.80,f
9822-BIIGN,Male,f,t,t,53,t,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,f,Electronic check,71.85,3827.90,f
2077-MPJQO,Male,t,t,f,7,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.40,533.05,f
1534-OULXE,Female,f,t,t,61,t,No,DSL,Yes,No,No,No,No,No,One year,t,Bank transfer (automatic),49.70,2961.40,f
7136-RVDTZ,Male,t,f,f,70,f,No phone service,DSL,No,No,No,No,Yes,Yes,One year,t,Electronic check,45.25,3264.45,t
2971-SGAFL,Female,f,f,f,13,t,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,78.75,995.35,f
1480-IVEVR,Male,t,t,f,35,t,Yes,Fiber optic,No,No,Yes,No,No,No,One year,t,Bank transfer (automatic),81.60,2815.25,f
2905-KFQUV,Female,f,t,f,2,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Credit card (automatic),70.40,154.80,f
4581-SSPWD,Female,f,f,f,3,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.80,246.30,t
3370-HXOPH,Female,f,f,f,3,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Electronic check,76.10,257.60,f
9391-YZEJW,Female,f,f,f,62,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,t,Bank transfer (automatic),94.00,5757.20,f
9958-MEKUC,Male,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,f,Credit card (automatic),103.95,7517.70,f
0281-CNTZX,Male,f,t,f,63,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),19.95,1234.80,f
6927-WTFIV,Male,t,f,f,20,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Credit card (automatic),71.30,1389.20,t
4118-CEVPF,Female,t,f,f,35,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),110.80,3836.30,f
3398-ZOUAA,Male,t,t,f,21,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,69.10,1474.75,t
9114-VEPUF,Male,f,t,f,62,t,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,f,Electronic check,96.10,6001.45,f
7876-BEUTG,Female,f,f,f,15,t,Yes,DSL,No,No,No,No,No,No,Month-to-month,t,Mailed check,48.80,720.10,f
2338-BQEZT,Female,f,f,f,55,t,No,DSL,Yes,No,No,No,No,No,Month-to-month,t,Credit card (automatic),50.55,2832.75,f
9873-MNDKV,Female,f,f,f,11,t,No,DSL,No,No,No,No,No,No,Month-to-month,t,Mailed check,44.65,472.25,f
0378-NHQXU,Female,f,t,t,17,t,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,f,Electronic check,88.25,1460.65,t
8241-JUIQO,Female,f,f,f,61,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.45,1336.35,f
2194-IIQOF,Female,f,t,f,71,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Credit card (automatic),89.30,6388.65,f
4512-ZUIYL,Female,f,f,f,2,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Bank transfer (automatic),70.00,153.05,t
9631-RXVJM,Male,f,f,f,35,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.25,677.90,f
9584-EXCDZ,Female,f,f,f,17,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Bank transfer (automatic),70.50,1165.60,f
7969-AULMZ,Female,f,f,f,21,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,97.35,2119.50,t
5093-FEGLU,Female,f,t,f,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),19.65,921.55,f
2621-UDNLU,Female,f,t,f,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.85,72.00,f
7526-IVLYU,Male,f,f,f,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.65,68.35,f
2428-HYUNX,Male,t,t,f,44,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Credit card (automatic),19.35,847.25,f
9214-EKVXR,Female,f,f,f,1,t,No,DSL,No,No,No,No,No,No,Month-to-month,t,Mailed check,44.00,44.00,f
3410-MHHUM,Female,f,t,t,44,t,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,f,Electronic check,94.40,4295.35,f
0568-ONFPC,Male,f,t,t,5,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Bank transfer (automatic),25.90,135.00,t
0733-VUNUW,Male,f,f,f,24,t,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,t,Bank transfer (automatic),55.65,1400.55,t
