customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,charge_decile,tenure_bucket
0654-HMSHN,Male,f,t,t,21,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,104.40,2157.95,t,10,13-24
2324-EFHVG,Male,f,f,f,64,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),104.40,6692.65,f,10,49+
7940-UQQUG,Female,f,t,t,64,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),104.40,6721.60,f,10,49+
7124-UGSUR,Female,t,t,f,61,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),104.40,6405.00,t,10,49+
4423-YLHDV,Female,f,t,f,21,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.40,2200.25,t,10,13-24
3597-YASZG,Female,t,t,f,70,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),104.45,7349.35,f,10,49+
5732-IKGQH,Male,t,t,f,52,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),104.45,5481.25,f,10,49+
5995-SNNEW,Male,t,t,f,23,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.45,2184.85,f,10,13-24
8952-WCVCD,Female,f,t,f,41,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),104.45,4162.05,f,10,25-48
8818-DOPVL,Female,t,f,f,46,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.45,4863.85,f,10,25-48
5376-PCKNB,Male,f,t,t,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),104.45,7459.00,f,10,49+
5370-IIVVL,Male,f,f,f,37,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),104.50,3778.00,f,10,25-48
8552-OBVRU,Female,t,t,t,48,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.50,5068.05,f,10,25-48
6771-XWBDM,Female,f,t,f,57,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),104.50,5921.35,t,10,49+
0565-JUPYD,Male,f,f,f,63,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,f,Credit card (automatic),104.50,6590.80,f,10,49+
0093-XWZFY,Male,f,f,f,40,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),104.50,4036.85,t,10,25-48
8123-QBNAZ,Female,f,t,t,36,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),104.50,3684.95,f,10,25-48
5149-TGWDZ,Female,f,f,f,21,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Mailed check,104.55,2239.40,f,10,13-24
4913-EHYUI,Male,t,t,t,56,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),104.55,5794.65,t,10,49+
6408-OTUBZ,Female,f,f,f,66,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,t,Bank transfer (automatic),104.55,6779.05,f,10,49+
9927-DSWDF,Male,f,t,f,22,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.60,2180.55,f,10,13-24
8466-PZBLH,Male,f,t,t,67,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),104.60,6885.75,f,10,49+
6680-NENYN,Female,f,f,f,43,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Electronic check,104.60,4759.85,t,10,25-48
6797-UCJHZ,Female,t,t,f,66,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,f,Credit card (automatic),104.60,6819.45,f,10,49+
8329-UTMVM,Male,t,f,f,27,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),104.65,2964.00,f,10,25-48
8625-AZYZY,Male,f,t,f,24,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.65,2542.45,t,10,13-24
3324-OIRTO,Male,f,t,t,71,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),104.65,7288.40,f,10,49+
5074-FBGHB,Male,f,f,f,64,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),104.65,6889.80,f,10,49+
3685-YLCMQ,Male,f,f,f,58,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,104.65,6219.60,t,10,49+
2001-EWBQU,Female,f,f,f,60,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,f,Electronic check,104.70,6333.80,f,10,49+
8634-CILSZ,Male,f,f,f,69,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),104.70,7220.35,t,10,49+
9851-QXEEQ,Male,f,f,f,41,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.70,4346.40,t,10,25-48
2359-QWQUL,Female,f,t,f,39,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),104.70,4134.85,t,10,25-48
5193-QLVZB,Male,f,f,f,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),104.75,6536.50,f,10,49+
4612-THJBS,Female,t,f,f,56,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),104.75,5510.65,t,10,49+
4840-ORQXB,Female,t,f,f,56,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,104.75,5841.35,f,10,49+
6661-HBGWL,Female,t,f,f,42,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.75,4323.45,t,10,25-48
3552-CTCYF,Male,f,t,t,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),104.80,6597.25,f,10,49+
9412-GHEEC,Male,f,f,f,40,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,f,Bank transfer (automatic),104.80,4131.95,t,10,25-48
0100-DUVFC,Male,t,t,f,70,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,104.80,7308.95,f,10,49+
5286-YHCVC,Male,f,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),104.80,7470.10,f,10,49+
4480-MBMLB,Female,f,f,f,36,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),104.80,3886.45,f,10,25-48
7892-POOKP,Female,f,t,f,28,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.80,3046.05,t,10,25-48
6807-SIWJI,Male,f,f,f,38,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,104.85,3887.25,f,10,25-48
9221-OTIVJ,Female,t,f,f,14,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.85,1531.40,t,10,13-24
0471-ARVMX,Female,t,t,f,62,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Electronic check,104.85,6312.90,f,10,49+
2984-TBYKU,Male,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Credit card (automatic),104.90,7732.65,f,10,49+
2883-ILGWO,Male,t,f,f,57,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.90,5913.95,f,10,49+
2664-XJZNO,Male,f,t,t,72,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),104.90,7559.55,f,10,49+
5553-AOINX,Female,t,t,t,66,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,104.90,6891.45,f,10,49+
3001-CBHLQ,Male,t,t,f,32,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.90,3351.55,t,10,25-48
4815-YOSUK,Male,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,t,Credit card (automatic),104.90,7537.50,f,10,49+
3170-GWYKC,Female,f,f,f,60,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.95,6236.75,f,10,49+
9601-BRXPO,Female,f,t,f,25,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.95,2566.50,t,10,25-48
7203-OYKCT,Male,f,f,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,104.95,7544.30,f,10,49+
2786-GCDPI,Female,t,f,f,50,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.95,5222.35,f,10,49+
3838-OZURD,Male,f,t,f,66,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),105.00,7133.25,t,10,49+
6518-LGAOV,Female,f,t,f,38,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,105.00,4026.40,t,10,25-48
6769-DCQLI,Male,f,f,f,52,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.00,5426.85,t,10,49+
5985-BEHZK,Female,t,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,f,Credit card (automatic),105.00,7578.05,f,10,49+
6837-HAEVO,Male,f,t,t,69,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Electronic check,105.00,7297.75,f,10,49+
3197-ARFOY,Female,t,f,f,19,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,t,Mailed check,105.00,2007.25,f,10,13-24
6496-SLWHQ,Male,t,f,f,3,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.00,294.45,t,10,01-06
0392-BZIUW,Female,f,t,f,72,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),105.00,7589.80,f,10,49+
5055-MGMGF,Female,f,t,f,65,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.05,6914.95,f,10,49+
2560-PPCHE,Female,f,f,f,65,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.05,6744.25,f,10,49+
4484-GLZOU,Female,f,t,f,52,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.05,5624.85,t,10,49+
7516-GMHUV,Male,t,t,f,50,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),105.05,5163.30,f,10,49+
7544-ZVIKX,Male,f,t,t,58,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.05,6004.85,f,10,49+
6734-FQAJX,Male,t,f,f,67,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,t,Electronic check,105.05,7171.70,f,10,49+
0207-MDKNV,Female,f,f,f,15,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,f,Electronic check,105.10,1582.75,t,10,13-24
5287-QWLKY,Male,t,t,t,71,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Credit card (automatic),105.10,7548.10,t,10,49+
2874-YXVVA,Female,f,f,f,34,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,105.10,3634.80,f,10,25-48
5118-MUEYH,Female,f,t,f,48,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Credit card (automatic),105.10,5083.55,f,10,25-48
1090-PYKCI,Female,f,t,t,69,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,t,Credit card (automatic),105.10,7234.80,f,10,49+
2806-MLNTI,Male,t,t,f,52,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),105.10,5376.40,f,10,49+
3197-NNYNB,Male,f,f,f,65,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),105.10,6631.85,f,10,49+
9408-HRXRK,Female,f,t,t,45,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,105.15,4730.90,f,10,25-48
5360-LJCNJ,Female,f,t,f,71,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),105.15,7555.00,f,10,49+
1448-CYWKC,Female,f,t,t,58,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),105.20,6225.40,f,10,49+
9661-ACXBS,Female,f,f,f,42,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.20,4400.75,t,10,25-48
5440-VHLUL,Male,f,f,f,69,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.20,7386.05,f,10,49+
1469-LBJQJ,Female,f,t,f,66,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.20,6936.85,f,10,49+
7789-HKSBS,Female,t,t,f,42,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),105.20,4599.15,f,10,25-48
2165-VOEGB,Female,f,f,t,46,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.20,4822.85,t,10,25-48
7722-CVFXN,Male,f,t,t,54,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Electronic check,105.20,5637.85,f,10,49+
3567-PQTSO,Male,f,t,t,53,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,105.25,5576.30,f,10,49+
4043-MKDTV,Male,f,t,f,71,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,105.25,7291.75,f,10,49+
4378-MYPGO,Male,f,t,t,68,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),105.25,7173.15,f,10,49+
5965-GGPRW,Male,f,t,t,72,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,f,Bank transfer (automatic),105.25,7609.75,f,10,49+
8984-EYLLL,Male,f,t,f,64,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Electronic check,105.25,6823.40,f,10,49+
6891-JPYFF,Female,f,t,t,48,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Credit card (automatic),105.25,4997.50,f,10,25-48
3419-SNJJD,Female,t,t,f,65,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Bank transfer (automatic),105.25,6786.40,t,10,49+
9090-SGQXL,Male,t,t,f,68,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.30,7299.65,t,10,49+
6734-GMPVK,Male,f,f,f,5,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,105.30,550.60,f,10,01-06
4587-VVTOX,Female,f,t,f,6,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.30,545.20,t,10,01-06
7145-FEJWU,Female,f,f,t,12,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.30,1275.65,f,10,07-12
5947-SGKCL,Female,f,t,t,15,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.35,1559.25,f,10,13-24
1576-PFZIW,Male,t,t,f,70,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),105.35,7511.90,f,10,49+
6050-FFXES,Female,f,t,f,69,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),105.35,7240.65,f,10,49+
0899-WZRSD,Male,f,f,f,56,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,t,Mailed check,105.35,5794.45,f,10,49+
8059-UDZFY,Female,t,f,t,33,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.35,3465.05,f,10,25-48
5052-PNLOS,Male,f,f,f,3,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.35,323.25,t,10,01-06
2697-NQBPF,Male,f,f,f,34,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,105.35,3540.65,f,10,25-48
2133-TSRRM,Female,f,f,t,34,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.35,3688.60,f,10,25-48
6048-UWKAL,Female,t,t,f,69,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,f,Credit card (automatic),105.40,6998.95,f,10,49+
9586-JGQKH,Female,f,t,f,64,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),105.40,6794.75,f,10,49+
4191-XOVOM,Male,f,f,f,63,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,f,Electronic check,105.40,6713.20,f,10,49+
1060-ENTOF,Female,t,t,f,67,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,t,Credit card (automatic),105.40,7035.60,f,10,49+
7055-VKGDA,Male,f,f,f,54,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),105.40,5643.40,t,10,49+
5174-ITUMV,Male,f,t,t,67,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,105.40,6989.45,f,10,49+
0479-HMSWA,Female,f,f,t,26,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,105.45,2715.30,f,10,25-48
8677-HDZEE,Female,f,f,f,56,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.45,5916.95,f,10,49+
1090-ESELR,Male,f,t,t,72,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),105.50,7611.55,f,10,49+
3389-YGYAI,Female,t,f,f,8,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.50,829.55,t,10,07-12
5339-TJFEK,Male,f,t,t,62,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,105.50,6487.20,f,10,49+
5129-JLPIS,Male,f,f,f,25,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,105.50,2686.05,f,10,25-48
0193-ESZXP,Female,t,t,f,58,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),105.50,6205.50,t,10,49+
4389-UEFCZ,Female,f,t,f,72,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Electronic check,105.50,7544.00,f,10,49+
7207-RMRDB,Female,f,t,t,65,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.50,6985.65,t,10,49+
3363-DTIVD,Male,f,t,t,71,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,f,Electronic check,105.55,7405.50,f,10,49+
0401-WDBXM,Male,f,t,t,72,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),105.55,7542.25,f,10,49+
0678-RLHVP,Female,f,f,f,53,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,f,Electronic check,105.55,5682.25,f,10,49+
4323-OHFOW,Female,t,t,f,70,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Bank transfer (automatic),105.55,7195.35,f,10,49+
4446-BZKHU,Male,f,t,f,61,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.55,6281.45,t,10,49+
5897-ZYEKH,Female,t,t,f,67,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,105.60,7112.15,f,10,49+
5285-MVEHD,Female,f,t,f,56,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),105.60,6068.65,f,10,49+
0853-TWRVK,Male,f,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,f,Bank transfer (automatic),105.60,7581.50,f,10,49+
2722-VOJQL,Male,f,f,f,64,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),105.65,6903.10,t,10,49+
3932-CMDTD,Female,f,f,f,4,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Electronic check,105.65,443.90,t,10,01-06
3186-AJIEK,Male,f,f,f,66,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),105.65,6844.50,f,10,49+
8111-SLLHI,Male,t,t,f,39,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.65,4284.80,t,10,25-48
0266-CLZKZ,Female,f,t,t,67,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),105.65,6717.90,f,10,49+
4753-PADAS,Female,f,t,f,67,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),105.70,6816.95,f,10,49+
1421-HCERK,Male,t,t,f,30,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,t,Bank transfer (automatic),105.70,3181.80,f,10,25-48
5569-IDSEY,Male,f,t,f,71,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),105.70,7472.15,f,10,49+
8868-WOZGU,Male,f,f,f,28,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.70,2979.50,t,10,25-48
8999-XXGNS,Female,t,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),105.75,7629.85,f,10,49+
2056-EVGZL,Male,f,t,t,68,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,f,Credit card (automatic),105.75,7322.50,f,10,49+
0308-GIQJT,Male,t,f,f,71,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,f,Bank transfer (automatic),105.75,7382.85,f,10,49+
6900-PXRMS,Male,t,t,t,26,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,105.75,2710.25,t,10,25-48
3858-XHYJO,Female,f,t,f,40,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,f,Bank transfer (automatic),105.75,4228.55,f,10,25-48
1104-TNLZA,Male,t,t,f,28,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,105.80,2998.00,f,10,25-48
8777-MBMTS,Female,t,t,f,65,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),105.85,6725.50,f,10,49+
4525-VZCZG,Male,f,f,t,54,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,t,Electronic check,105.85,5826.65,f,10,49+
2249-YPRNG,Female,f,t,t,20,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),105.85,2239.65,t,10,13-24
7752-XUSCI,Female,f,f,f,60,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.90,6396.45,t,10,49+
5647-FXOTP,Female,t,t,f,60,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.90,6401.25,f,10,49+
1400-MMYXY,Male,t,t,f,3,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,105.90,334.65,t,10,01-06
2172-EJXVF,Female,t,f,f,71,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,105.90,7521.95,f,10,49+
0691-NIKRI,Female,f,f,f,40,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),105.95,4335.20,f,10,25-48
1228-FZFRV,Male,f,t,t,50,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Credit card (automatic),105.95,5341.80,t,10,49+
6425-YQLLO,Female,t,t,f,66,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),105.95,6975.25,t,10,49+
1113-IUJYX,Female,f,t,f,14,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,f,Mailed check,105.95,1348.90,t,10,13-24
5130-IEKQT,Male,t,f,f,25,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Mailed check,105.95,2655.25,t,10,25-48
8564-LDKFL,Male,f,t,f,40,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),106.00,4178.65,f,10,25-48
8651-ENBZX,Female,t,f,f,60,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,106.00,6441.40,t,10,49+
5469-CTCWN,Male,f,t,t,61,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,106.00,6547.70,t,10,49+
5056-FIMPT,Female,f,f,t,43,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),106.00,4532.30,f,10,25-48
3259-FDWOY,Male,f,t,t,71,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),106.00,7723.70,t,10,49+
7762-URZQH,Male,f,t,f,66,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),106.05,6981.35,t,10,49+
1621-YNCJH,Female,f,t,f,36,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Credit card (automatic),106.05,3834.40,f,10,25-48
1017-FBQMM,Female,f,t,t,62,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),106.05,6703.50,f,10,49+
